totmou;totrev;creditcd;eqpdays;Customer_ID
1710;49326;Y;373;1068926
1316;18197;N;410;1047854
5684;61397;Y;328;1077152
2328;41841;Y;336;1075381
6141;142416;Y;418;1047086
7695;10763;Y;308;1013846
4598;101301;Y;14;1013574
3678;82624;Y;426;1046053
6579;104581;N;474;1062695
7049;150803;Y;681;1020015
8318;123304;Y;863;1018513
14825;107593;N;268;1030786
13416;108259;Y;745;1029063
15023;116829;Y;507;1049057
842;45673;Y;367;1069759
3318;45866;Y;61;1068061
12015;106769;N;430;1069500
2722;21079;Y;327;1068956
18247;214535;N;586;1036484
33;35841;Y;575;1041970
15128;109424;Y;309;1091428
4066;6325;N;325;1077937
3558;108263;N;616;1043997
5138;97399;Y;543;1034930
5589;174023;Y;922;1008024
10012;11858;N;33;1020153
15541;151958;N;765;1013197
2821;8325;N;654;1040142
434;40375;N;404;1056074
5153;68524;Y;381;1067773
3576402;351907;Y;11;1000334
8832;75475;N;81;1060007
2833;56197;N;5;1056980
2702;99663;Y;882;1013661
563;22203;Y;305;1091894
6230;41622;N;245;1087132
847;40118;Y;224;1089158
140;46252;Y;401;1074529
1646;1478;Y;284;1076761
6288;87789;N;202;1047629
5008;153551;N;885;1099615
4090;116262;Y;125;1019429
1551;97796;Y;958;1010730
10958;55064;N;429;1069685
23055;210981;Y;140;1007480
6336;50232;Y;388;1077531
2269;4205;N;18;1052722
2869;55315;Y;464;1048673
30108;38684;;185;1011727
2514;73484;Y;580;1028386
4985;59537;Y;547;1034574
21361;179561;Y;791;1018960
17304;131723;Y;4;1036875
6950;76599;Y;387;1058971
8521;114251;N;436;1045166
7665;96013;Y;384;1025353
18365;211033;Y;579;1003569
11771;149978;Y;556;1039228
2654;88663;Y;666;1039021
4171;59931;N;319;1079350
4106;76081;N;345;1073427
1322;46341;Y;1201;1098223
26853;27465;N;200;1014442
11708;145575;Y;746;1007787
9662;14944;Y;339;1043072
4320;45079;N;293;1074797
870;25753;N;322;1090109
14511;193473;N;417;1007907
4804;64996;Y;305;1037622
9215;114491;Y;81;1030241
1640;41021;Y;334;1057265
4308;42734;;156;1071900
2479;39614;N;187;1095357
6501;59204;N;3;1086860
5977;10225;Y;91;1077990
9209;4235;Y;324;1069407
2250;86532;N;258;1048462
4446;81206;Y;507;1056719
4829;98627;Y;800;1023644
7557;10439;N;375;1081152
1736;131174;Y;518;1047837
13713;178093;Y;708;1026264
4989;119526;Y;88;1053573
6804;66185;N;306;1084211
5470;43297;Y;234;1093259
1919;109575;N;930;1007629
1618;145773;Y;1313;1001890
657;34834;N;2;1069915
3435;31892;Y;196;1096997
2559;41126;N;212;1090389
3766;97326;Y;246;1019470
1091;85465;N;744;1023336
6858;5535;Y;400;1074635
6323;118507;N;591;1041863
32074;258797;N;259;1010710
2711;98735;N;793;1019018
13386;258544;N;488;1032867
1228;39267;N;329;1068643
15282;227513;Y;951;1013356
2154;48238;Y;330;1076815
2707;16155;Y;325;1089823
6570;73992;Y;363;1080757
20438;114639;Y;545;1051847
9049;838;N;376;1061229
12017;15141;Y;34;1019094
9405;58614;N;293;1092920
1367;9272;Y;875;1017581
6479;69355;Y;254;1070567
4799;60114;Y;350;1072533
6708;53751;Y;176;1028363
4353;112152;Y;74;1033361
752;87448;Y;250;1045650
17149;14961;Y;156;1037985
5041;104011;Y;580;1041454
3691;109433;N;771;1026107
2976;21901;Y;296;1064122
19757;199477;Y;69;1048098
16761;20124;Y;313;1069129
14174;179395;N;316;1043962
1226;59141;Y;316;1080212
5342;40873;N;219;1089641
15583;224777;N;153;1018664
742;341;N;190;1092520
6926;79686;N;383;1059791
12543;140866;N;781;1016646
3181;62134;Y;568;1031323
3103;16979;Y;347;1073181
32060;202806;Y;94;1037296
739;57488;Y;536;1052845
17776;267187;N;663;1026182
18779;174003;Y;401;1028743
1572;104686;Y;543;1014959
5628;67145;Y;288;1049062
2878;51806;N;317;1080162
4125;116192;Y;12;1021841
3404;71819;Y;169;1053343
8845;106207;N;93;1063977
2803;32152;Y;206;1080926
6086;88312;N;118;1093864
10616;127347;Y;288;1011351
4459;69572;Y;327;1058620
7442;154975;N;725;1016256
1291;104195;Y;769;1013861
11701;146536;N;399;1049032
9934;139717;N;496;1039109
1243;28246;N;198;1094809
447;25423;N;182;1097583
3373;67332;Y;98;1061315
2326;71893;Y;662;1026312
4491;6305;N;497;1058448
7398;85274;Y;698;1027169
10411;143696;Y;463;1025068
221;40122;N;500;1057747
4008;57843;Y;674;1031947
11663;63841;Y;125;1077782
4455;52953;Y;170;1065328
5507;90053;N;279;1044898
802;54843;Y;400;1049724
863;84531;Y;502;1049679
1965;9921;Y;394;1013513
5754;63122;Y;394;1041201
10533;153257;Y;344;1052084
16007;115847;Y;346;1073360
8975;126996;Y;217;1024323
8229;102403;N;365;1035504
3836;81925;N;756;1027579
11777;102249;;484;1060964
15935;148435;Y;605;1021376
16497;145407;Y;122;1038947
1228;38575;Y;231;1055197
2732;49298;Y;253;1073209
561;32412;N;193;1090666
21586;145876;Y;685;1028748
10306;64205;Y;311;1091303
802;51002;Y;510;1037946
11859;164627;N;176;1034237
4940;89149;Y;517;1047947
2747;63219;Y;309;1082940
3426;47983;Y;259;1084562
246;28901;Y;229;1088621
9207;188898;Y;123;1003014
6168;60176;N;344;1066520
8515;123854;Y;701;1035810
2108;53183;Y;471;1063134
6275;149125;Y;496;1002493
29008;275112;Y;96;1010189
3282;65153;Y;445;1067341
2292;48882;N;249;1060843
12124;201349;Y;619;1043763
4979;157204;Y;1102;1007374
2036;78872;N;439;1013164
7046;80902;Y;12;1072200
5140;45401;N;353;1086851
3579;64107;N;280;1077829
1143;58429;Y;672;1037881
14042;76704;Y;236;1092600
23809;257051;;149;1099646
792;36745;Y;334;1057307
30584;609552;Y;313;1091009
10979;156006;Y;232;1098280
1514;22832;Y;355;1054305
9370;74967;N;238;1073224
1691;80762;N;649;1022340
19891;156367;Y;648;1040804
6978;57401;Y;309;1083039
5238;131577;Y;1013;1008743
48;84773;Y;831;1021356
5744;1163;Y;819;1022254
2811;123766;Y;879;1011918
734;16922;Y;302;1085070
4141;38527;Y;251;1085901
9104;63236;Y;321;1059415
1902;119804;N;818;1022311
29062;110201;N;78;1080749
8607;112513;N;66;1039305
8564;88687;Y;12;1021913
6079;93182;N;197;1092027
5883;157471;Y;398;1011884
4282;6784;Y;673;1032183
238;31664;N;290;1075284
5845;27289;Y;460;1065220
7949;63254;N;126;1068141
7011;112523;N;408;1073058
7975;12089;N;118;1026475
1270;3941;Y;345;1073494
3917;54032;N;418;1047122
3658;91604;N;209;1015941
2325;62917;Y;1114;1098329
748;27572;Y;246;1071982
252;43383;Y;283;1076934
4118;5852;N;697;1027377
7429;5494;N;350;1087481
4887;104755;N;473;1047759
5740;54438;Y;77;1071218
2130;60855;Y;379;1079739
1295;21862;Y;230;1074971
7589;97998;N;89;1031008
10318;127935;Y;158;1029622
9293;136781;;19;1019370
8387;40551;Y;290;1075324
8618;90923;Y;347;1073200
996;40616;N;377;1068363
623;33875;Y;310;1071468
6269;109999;N;356;1099839
925;142252;Y;998;1004868
13099;166505;N;11;1035356
3798;56283;Y;83;1032650
3276;98967;Y;753;1018904
1709;62988;Y;592;1027056
2561;47625;Y;355;1071772
3616;107013;N;614;1034573
5018;8503;N;643;1035496
8307;78857;N;371;1052476
1951;28526;Y;363;1053344
1462;34367;N;254;1070325
115;80823;Y;708;1022538
9722;155916;Y;946;1099963
860;45061;Y;628;1023829
1657;9461;Y;191;1097154
7396;96037;N;452;1034460
5446;45939;Y;46;1063199
9623;175726;Y;210;1011002
41708;236293;Y;2;1001518
9656;148303;Y;681;1020025
7668;7536;N;434;1058733
1761;57136;N;441;1057498
9805;72368;Y;385;1078235
1885;44695;Y;322;1059604
8402;70674;Y;405;1063991
8822;86677;N;403;1073921
9706;111218;Y;50;1027873
5392;100366;Y;205;1044335
3376;10393;Y;719;1016589
1070;51375;Y;136;1078503
6188;8059;Y;332;1089043
7872;165805;N;555;1008426
13079;153041;N;218;1093850
24131;107429;N;403;1010384
6304;46603;N;191;1097177
20991;250616;Y;758;1012963
1672;55259;N;528;1042114
16997;12194;N;103;1025552
12144;186985;N;1060;1006220
4845;113953;Y;312;1019873
1420;14107;N;309;1082900
2555;51073;Y;203;1082295
4977;6031;N;363;1039787
1644;76469;Y;687;1037099
355;94509;Y;613;1044348
3969;60272;Y;272;1088968
5977;124445;Y;411;1024042
4060;11015;Y;214;1096365
15699;80715;N;184;1087721
831;112707;Y;888;1016610
5003;87527;Y;492;1050868
526;8678;Y;292;1086781
4684;84045;Y;16;1052604
1881;3518;N;317;1070362
9344;72119;N;19;1055730
6404;90714;N;335;1075483
9784;50232;N;320;1079035
907;41922;Y;349;1087580
9497;101534;N;446;1044091
4096;55193;N;378;1060830
6949;988;Y;71;1024935
3428;43212;Y;199;1096913
14127;197154;Y;220;1025555
3627;109113;Y;873;1017757
5130;48151;Y;296;1092607
8756;54368;Y;534;1035632
4842;87436;Y;344;1049196
13346;162454;Y;200;1009460
7319;187384;Y;236;1037528
4172;79434;Y;683;1037576
1469;6366;Y;520;1036871
91;33259;Y;322;1069650
1624;29523;N;205;1094488
17656;22413;Y;172;1011676
14217;157593;N;236;1032891
16792;167061;N;149;1042068
6261;169426;N;764;1017875
16028;190518;N;298;1011111
13570;124818;N;21;1080525
8756;129186;N;694;1027688
2823;88342;Y;274;1021747
6506;100555;N;585;1027755
11102;131059;N;228;1013216
24142;11112;Y;244;1036167
4857;11353;N;693;1018650
462;31817;Y;360;1063762
2926;102958;Y;264;1007369
726;13291;N;186;1086372
5728;72466;N;304;1024240
11997;17959;Y;1170;1004811
819;48772;N;371;1061917
41;12111;Y;274;1079150
18317;177746;N;282;1069191
9986;92026;Y;148;1032533
14742;143045;Y;542;1045339
3428;93913;Y;1088;1099016
1657;8026;N;114;1035842
855;53966;Y;642;1028403
12124;211243;Y;159;1036858
8114;64784;Y;506;1038271
7481;105034;Y;642;1028459
45160;261155;Y;46;1019863
46719;260774;Y;94;1030198
13292;219571;Y;106;1014455
3168;71269;N;575;1029338
1859004;310266;Y;229;1001185
2158;57524;Y;577;1028940
1069;60052;Y;633;1030361
33;33582;Y;586;1027667
2916;43706;N;383;1078657
4673;50625;Y;58;1083912
9985;183708;Y;702;1007371
9029;164912;Y;225;1012890
689;60648;Y;1078;1003331
5953;50339;Y;50;1062462
14332;92748;Y;519;1054961
2942;95599;Y;490;1046057
13384;18073;Y;423;1098327
6786;120986;Y;377;1045056
4059;145992;Y;921;1008063
3215;38271;N;253;1095107
4809;109061;Y;67;1004761
6672;87712;Y;400;1065018
16283;15452;Y;20;1023606
1510;10287;N;226;1075942
14657;198866;N;600;1045688
1210;24137;Y;200;1083377
12868;142542;Y;656;1028591
1492;43988;Y;334;1053010
6613;113005;Y;344;1047489
1116;69922;Y;226;1098909
18575;158455;Y;287;1025637
546;40289;Y;321;1078765
4001;8179;Y;314;1025371
1974;27555;N;191;1097238
10258;98778;Y;328;1058432
5777;59471;Y;568;1031213
2828;43384;N;218;1089772
2208;35419;N;253;1090952
1211;42872;Y;395;1057373
1301;36075;;324;1059246
1787;60145;Y;568;1042687
5778;75423;Y;222;1080460
4216;88573;N;764;1026674
17550;14496;Y;445;1033113
2611;74926;Y;695;1027604
5113;163024;Y;1073;1098300
3758;66744;N;568;1031363
4257;123313;N;96;1027874
4824;72762;Y;440;1067977
692;11854;Y;220;1077265
9208;131931;Y;575;1029342
28100;216253;Y;151;1065009
808;281;Y;713;1022204
2014;84524;Y;750;1019233
2547;34835;Y;302;1072874
10076;108701;Y;384;1078281
60835;433703;Y;80;1000753
5866;54658;Y;220;1089504
12033;237516;Y;88;1002055
1838;78528;N;704;1035503
12881;165068;N;492;1050862
11632;146479;N;423;1013667
8115;122369;Y;608;1044882
1832;38699;Y;267;1081531
3390;113472;N;987;1011900
8285;65152;N;105;1084101
11932;55476;N;380;1079567
3246;48485;Y;343;1055977
8981;120596;Y;326;1043672
5861;48774;Y;379;1060783
6982;104304;N;276;1022033
15613;166192;Y;362;1070633
8555;118771;Y;138;1015528
944;62397;Y;1134;1003587
20085;27445;Y;267;1006361
8054;130973;Y;710;1017285
4288;45434;Y;277;1035783
4871;99231;Y;528;1040259
5910;1767;Y;511;1015123
2556;61384;Y;262;1089934
10529;171122;N;18;1070212
2867;46614;N;205;1094498
2392;20831;Y;218;1093842
30827;356858;N;85;1024597
1549;27949;N;234;1088197
11303;50438;Y;278;1092989
3786;12568;N;1100;1007529
867;20333;Y;423;1061038
461;16013;Y;310;1082577
8463;175501;Y;444;1056901
6327;99923;Y;179;1070678
8860;7256;N;146;1062813
2227;3925;Y;10;1095325
3169;101971;N;295;1018293
280;59662;N;182;1086354
4812;59327;Y;352;1050096
4137;131907;N;553;1008179
292;32862;Y;237;1073405
70;71577;Y;611;1038473
14731;208506;Y;223;1041640
7798;124253;N;654;1003001
19190;172405;N;454;1055559
7535191667;616585;Y;133;1000118
1048;20548;;975;1010166
10844;182441;Y;31;1007463
12002;118474;N;28;1093517
888;2035;Y;531;1046618
1228;15947;Y;317;1060710
1828;11121;Y;17;1074289
2512;48026;Y;320;1077062
1427;93761;Y;852;1015226
918;4651;Y;72;1054826
787;99088;Y;1583;1000096
2074;6475;Y;398;1049249
642;137094;N;354;1000014
992;72761;Y;731;1033132
10083;107757;N;212;1040155
1676;80729;Y;752;1028006
8091;177062;Y;65;1026498
28874;176493;Y;7;1017887
13286;205608;N;434;1005325
9764;10384;N;236;1027246
8631;70325;Y;524;1053781
4222;13405;Y;756;1018505
19085;232319;Y;610;1034527
6251;44728;Y;82;1049406
4573;103807;N;428;1060118
4287;113474;Y;810;1012189
7356;149797;Y;412;1009797
10430;150566;Y;329;1014926
13252;12562;Y;330;1057948
5674;18882;Y;453;1050057
4421;88844;Y;698;1027183
4628;30154;N;207;1080776
3092;40057;Y;308;1061016
1564;5281;Y;238;1087877
10811;2309;Y;66;1002580
5671;90628;Y;628;1042848
8807;72149;Y;170;1042590
4820;132668;N;661;1021456
2492;37623;Y;321;1059789
3178;4481;Y;354;1071872
7272;128122;Y;431;1097929
1132;102533;Y;907;1015518
6310;55056;N;377;1080361
13122;90495;Y;32;1041773
1924;64872;Y;192;1043591
9078;136209;Y;661;1026313
9175;188423;Y;548;1002581
3580;65503;Y;398;1065278
4216;53121;Y;48;1037379
35504;130423;Y;-3;1033477
3588;54127;N;325;1059095
161;27941;Y;239;1095736
4906;61596;Y;477;1040980
1895;10783;Y;748;1015029
8505;148065;N;284;1046074
1285;47146;Y;716;1025480
4500;118238;N;696;1027444
15537;145267;Y;265;1040960
5423;65593;Y;383;1051003
10448;166413;N;71;1036838
12;27633;N;268;1089332
278;38568;Y;358;1085797
17460;260307;Y;625;1008119
1053;4405;Y;34;1070845
1758;1746;N;324;1059222
6408;148423;N;531;1041727
7252;138362;N;198;1057706
9346;89612;N;257;1084800
25526;217302;N;33;1035083
7046;97257;Y;179;1021010
4328;70731;Y;477;1062218
1346;39021;Y;531;1041738
9881;148969;Y;367;1099825
2745;46442;Y;311;1091358
6896;92466;N;146;1051356
1443;38867;Y;315;1080618
36307;244022;Y;370;1042853
4067;63745;Y;352;1087159
11463;215376;N;324;1024442
4844;48484;N;353;1065090
1355;47887;N;113;1046983
2864;36049;N;261;1094736
25275;385424;Y;-3;1004135
3313;58353;N;190;1092495
2907;57501;Y;440;1057650
1495;33149;N;171;1094160
2421;45622;N;302;1085052
2777;14629;Y;301;1073048
9166;58086;Y;154;1075250
2716;179983;N;329;1000222
3846;37047;Y;348;1065987
31209;369649;N;30;1008721
29667;226157;Y;618;1033699
10198;103849;;347;1066182
1562;47169;Y;330;1050686
10590;11483;Y;155;1022492
5028;5223;Y;344;1073574
249;2699;Y;201;1090217
7262;83531;N;281;1093685
6950;36307;Y;295;1064252
18677;118675;Y;139;1051160
11086;176674;Y;254;1015433
6013;35339;Y;128;1073493
26935;27567;N;559;1099598
31528;375784;Y;505;1005695
2339;87597;Y;995;1098922
16425;135312;Y;79;1098560
8785;96575;Y;365;1070097
8412;86609;N;512;1048507
5239;69671;N;382;1078928
10153;95619;Y;435;1058484
24959;456693;Y;274;1005946
20811;176937;Y;648;1018254
7274;100414;Y;180;1063572
1026;37519;Y;386;1067120
2122;3819;Y;256;1070235
8791;62457;N;93;1068398
7232;86051;N;320;1090340
9802;171675;Y;16;1095424
2527;117834;Y;506;1038200
22896;227329;N;384;1059688
6410;6179;N;502;1057460
3086;94773;N;313;1091057
1394;44015;Y;15;1088578
3979;53323;Y;400;1073483
18848;189429;Y;163;1050219
1636;90938;Y;797;1019038
11493;15147;N;111;1055226
791;57142;Y;575;1029368
4882;52815;Y;328;1058420
3450;36156;Y;183;1093135
3462;97599;Y;751;1019047
6073;127344;Y;619;1033628
763;24556;N;182;1095598
17227;177305;Y;447;1009863
23806;209281;Y;86;1022960
16772;125984;Y;683;1029484
7886;115579;Y;65;1005408
1191;63479;N;409;1047962
4224;70785;Y;123;1050887
4724;107784;Y;17;1005108
5740;11118;Y;277;1038783
5051;102077;Y;412;1055042
1981804;287033;Y;985;1000051
2818;1036;Y;306;1084015
10948;105137;Y;508;1042671
7366;10284;N;61;1050326
12086;105537;N;365;1084648
667;6626;Y;596;1039790
3802;129963;Y;367;1016238
5614;100457;Y;958;1006009
11874;45965;Y;373;1068978
9218;51797;Y;374;1052140
4020;165629;Y;862;1010350
10095;79213;N;188;1095294
21637;181483;N;33;1061755
20498;123741;Y;200;1048022
8267;154108;Y;550;1004745
4309;56562;N;336;1056871
2941;77573;;405;1073630
1040;33259;Y;317;1060609
2334;67668;Y;652;1034850
3452;80233;Y;643;1035511
9590;160933;Y;38;1035208
13527;14503;Y;468;1050652
4721;112543;Y;357;1006915
11045;226563;Y;404;1002203
5396;62357;N;457;1065761
9112;73745;Y;308;1029570
5976;51807;Y;239;1066785
7583;85987;Y;215;1060378
2360;42537;Y;309;1091451
2394;36516;;291;1065208
9700;10419;Y;318;1070320
1290;29556;Y;201;1082828
1440;3761;N;375;1052005
3554;41624;Y;65;1070000
3918;51897;Y;156;1098227
9984;88428;N;10;1089396
40146;439249;Y;264;1015425
12255;113919;Y;322;1059683
5525;112565;N;25;1012002
29425;239228;Y;159;1028595
851;21594;Y;510;1056200
11713;161549;Y;439;1018698
2331;62902;Y;75;1054536
22939;220419;Y;256;1013896
5225;18939;N;302;1073017
84;3739;N;200;1094732
6954;47041;N;214;1094064
2419;46358;Y;185;1092945
1588;33146;Y;255;1085256
7383;69187;N;314;1081132
15611;192538;Y;105;1008167
26384;248422;Y;19;1022723
367;50545;Y;338;1098723
13045;146274;N;340;1008378
7163;56774;N;189;1064723
5270;11931;Y;321;1026404
3262;25911;Y;183;1087225
17292;177428;Y;10;1057271
1820;54771;N;455;1055452
5575;73567;Y;117;1082409
3630;26521;N;427;1069501
11230;104792;Y;7;1053265
2795;102403;;86;1024516
1027;69597;Y;797;1023840
10633;112914;Y;161;1050906
2077;4501;N;310;1082466
2085;57601;Y;583;1028075
10464;135609;N;221;1024511
6872;65095;Y;187;1097387
2410;77159;Y;4;1037711
18791;248839;Y;82;1046856
7316;75054;N;145;1055627
3339;31417;Y;209;1080118
2586;46739;N;264;1082368
1298;39668;Y;797;1023859
27275;345909;Y;135;1013055
7582;73574;N;111;1087602
12585;108773;Y;289;1002716
25599;207957;N;133;1034084
3832;98512;Y;475;1062426
53;45309;Y;413;1062646
4257;59649;Y;129;1023635
7581;210265;Y;213;1001270
12131;100259;Y;388;1042066
3370;47327;Y;625;1032788
2160;658;Y;272;1038650
3636;159114;Y;735;1023889
20878;146786;N;23;1051602
4643;20178;Y;395;1049479
7254;103371;Y;545;1040271
16583;193898;Y;446;1023195
2769;73903;Y;35;1016550
8323;103769;Y;277;1067191
1796;87993;Y;543;1052127
11096;76663;N;121;1043943
329;1392;Y;304;1084665
2177;82536;Y;816;1017422
3461;6689;Y;483;1051980
5493;71186;Y;477;1062166
19652;205029;N;426;1036924
1430;33433;Y;288;1087552
1883;51836;Y;286;1076255
2306;5132;Y;247;1086696
15661;146017;N;122;1056603
1827;45514;N;323;1069580
12392;83256;N;274;1067705
7490;8032;N;392;1076465
2302;212109;Y;1022;1010646
3280;28624;Y;47;1087493
5968;107833;N;770;1013794
6868;110519;N;572;1037775
6043;118336;Y;746;1023153
13410;199479;Y;229;1070526
16367;133869;Y;336;1061302
6201;79653;Y;66;1052295
8430;111534;N;207;1066510
2804;99938;Y;180;1037098
1639;22133;Y;205;1077185
7217;4929;N;2;1063874
1283;42294;N;322;1059492
2989;41623;N;283;1087936
5551;90697;Y;218;1064750
1707;51331;Y;285;1066190
2508;51493;Y;399;1065111
3367;34315;Y;361;1070839
7649;155793;Y;288;1048599
1888;31369;Y;234;1074121
10416;64749;Y;344;1087911
3846;50241;Y;430;1069495
17349;134638;N;296;1062351
18544;134104;Y;201;1078717
49966;462746;Y;290;1016049
8268;191411;N;45;1016065
7607;122092;N;523;1042577
2284;461;Y;395;1075876
12664;128891;Y;244;1062373
3786;53659;Y;388;1077480
3544;63497;N;158;1086661
923;15698;Y;199;1091794
1981;68349;Y;448;1040787
20097;296436;Y;512;1003789
4726;64335;Y;506;1044282
2659;47624;Y;221;1076950
2942;58799;Y;618;1016498
10377;129413;Y;127;1019638
10545;166943;Y;192;1012586
1031;17347;Y;183;1093141
16621;275888;N;489;1005404
5721;145117;Y;966;1012789
3011;72581;Y;523;1042603
150;28058;Y;323;1078379
2811;74501;Y;496;1039128
2869;36515;Y;268;1094355
2726;136396;N;976;1012326
1480;32191;Y;594;1026797
11920;17676;Y;733;1020706
419;58832;Y;504;1049389
5806;126344;Y;457;1043054
2085;44968;N;383;1078520
13338;108383;N;90;1090121
2022;26204;N;196;1094910
9020;149326;Y;144;1028502
3990;71771;N;311;1082327
10017;169975;Y;58;1011850
9729;98277;N;354;1029851
